NC_012982	0	0	0	0	0	3	3	-1.002	1.002	0	0	-3	1.5	-1.002	-1.002	-3	0	-3	3	-3	0	0	0	0	-3	-1.002	0	0	-1.002	-1.002	0	-1.002	-1.5	3	0	-3	1.5	-3	1.8	0	0	3	3	0	3	-3	0	-3	-1.002	3	3	0	-3	0	0	3	1.002	-0.6	-1.998	-3	-0.6	-0.6	-1.5	-3	0	-3	0.6	-3	-3	1.002	-3	-1.5	-3	3	0	-0.6	-3	0	-3	0	-1.8	0	-3	-3	-3	0	-1.002	-3	0	-3	0	-1.002	-3	0	-1.5	-3	0	-0.6	-3	0	0	0	-1.002	-2.142	-3	-3	-3	0	3	0.6	-1.002	1.002	-3	3	-3	-3	0	0	-3	1.002	0	-3	-3	3	-3	0	-1.002	-1.5	-1.908	-3	-3	0	-3	-3	-3	-1.002	-1.998	0	0	0	-1.284	0	-1.8	-3	6	3	3	-3	0	1.998	6	-0.6	-3	0.6	0	-1.998	3	-3	0	-3	-3	0	0	3	-3	0	-1.002	0	1.998	0	-3	-3	0	-3	-3	-1.002	-1.284	-3	3	-3	1.002	-3	-3	-1.8	-0.6	-1.002	0	-3	-3	-3	0	-3	-3	0	-3	-3	-3	-3	-1.398	-3	0	3	0	0	-1.002	-3	-3	0	1.002	0	-1.5	3	-3	0	0	-1.002	-3	0	0	-1.002	-1.002	-3	-1.8	-3	-1.5	-3	0	-3	0	0	3	3	0	3	-1.5	-0.6	-3	3	1.8	0	-1.5	-3	3	0	0	0	0	-1.5	-3	-3	0	-3	-1.998	0	-3	0	0	1.002	1.002	-1.002	3	0	-3	-1.002	1.002	-3	-3	-1.8	0	-1.002	0	0	1.002	0	-1.002	0	-1.8	3	-1.5	0	-1.998	-3	0	0	0	9	3	-1.8	0	0	-3	-3	3	0	-3	-3	-3	-3	-3	3	3	0.6	0	0	3	0	-1.002	3	-3	0	3	3	1.8	1.998	3	3	-3	-1.002	-1.002	-1.002	3	1.002	0	0	-3	-1.002	1.8	-1.8	1.8	1.002	0	-3	1.002	-1.002	0	3	-3	-3	-1.002	0	-1.002	0	-1.5	0	0	0	0	1.002	0	0	-1.002	0	0	0	-1.8	-3	1.002	-1.5	3	-1.5	0	0	-3	0	-1.002	-1.5	-1.5	-1.5	3	0	3	0	-1.002	-3	-1.002	0	0	3	-1.002	-1.002	3	-3	0	0	-3	-1.284	1.002	3	-3	-3	0	3	-1.5	0	-1.998	1.5	1.002	-3	3	0	3	0	0	-0.6	3	-1.002	-3	0	-3	-3	0	-3	-3	-1.002	0	-3	-1.002	0
NC_008358	0	-3	0	0	0	0	0	-1.002	1.002	0	0	0	1.5	-1.002	-1.002	-3	0	-3	0	-3	0	0	3	-3	-3	-1.002	0	0	-1.002	-1.002	-3	-1.002	-3	-3	0	-3	1.5	-3	0.6	0	0	3	0	0	3	-3	0	-3	-1.002	3	0	0	3	0	0	3	1.002	-0.6	-1.998	-3	-0.6	-0.6	-1.5	-3	0	0	0.6	-3	3	-1.002	0	-1.5	-3	-3	0	3	-3	0	-3	0	-0.6	0	-3	-1.5	-3	0	-1.002	-3	3	3	0	-3	0	0	-1.5	-1.5	0	-1.8	-1.002	0	-3	-3	-3	-2.142	-3	-3	-3	3	3	0.6	-1.998	1.002	-1.5	3	-3	-3	0	3	-3	1.002	-3	3	-3	0	-3	0	-1.002	-1.5	-1.362	-3	0	0	-1.5	0	3	-3	-1.002	0	0	0	-2.142	0	-3	0	6	0	3	-3	0	1.002	3	-0.6	-1.002	0.6	0	-1.002	-3	0	0	-3	0	-3	0	0	-3	3	-1.002	-3	-1.002	-1.5	3	-3	0	-3	-3	-1.002	-1.284	-3	3	-3	1.002	-3	-3	-0.6	-1.8	-1.002	0	-3	-3	-3	0	-3	-3	0	-3	0	-3	-3	-1.398	-3	0	6	0	3	-3	-3	-3	0	-1.002	0	-1.5	3	-3	3	0	-1.002	-3	0	0	-1.002	-1.002	0	-1.8	-3	-1.5	-3	0	0	0	0	3	3	0	3	-1.5	-1.8	-3	3	3	-3	-1.5	-3	0	-3	0	0	3	-1.5	-3	-3	0	-3	-3	0	0	0	-3	1.002	1.002	-3	3	0	0	1.002	-1.002	0	0	-3	0	-1.002	0	0	3	0	-1.002	0	-1.8	3	-1.5	0	-1.998	0	0	0	0	6	3	-1.8	-3	0	-3	-3	-3	0	-3	1.002	0	-3	0	0	3	0.6	0	0	3	0	1.002	3	-3	0	3	3	1.8	1.002	3	3	-3	-1.002	-1.002	-1.002	3	-3	0	-3	-3	-1.002	-3	-1.8	-3	1.002	-3	-1.002	3	1.002	0	-3	3	-3	-1.002	0	-1.002	0	-1.5	0	0	0	0	-1.002	0	0	-1.002	0	0	0	-1.8	3	-1.002	0	3	-1.5	-3	0	0	0	-1.002	-1.5	-3	-1.5	3	0	-3	0	-1.002	-3	-1.002	0	0	0	-1.998	-1.002	3	-3	0	0	0	-2.142	-1.002	3	-3	3	0	3	-1.5	0	-1.998	1.5	1.002	0	0	-3	3	0	0	-0.6	3	-1.002	0	-3	-1.002	-3	0	-3	-3	-1.002	0	-3	-1.002	0
NC_007802	0	-3	0	3	1.002	0	0	-1.002	-3	0	3	-3	1.5	-1.002	-1.002	-3	0	-3	3	0	0	0	3	0	-1.002	3	0	0	-1.002	-1.002	0	-1.002	-1.5	0	0	-3	1.5	0	0.6	3	3	3	3	-3	3	-3	3	3	-1.002	3	3	0	-3	0	0	3	1.002	-0.6	-1.998	-3	-0.6	-0.6	-1.5	0	-3	0	0.6	0	3	3	-3	-3	-3	3	-1.5	-0.6	-1.002	0	-3	0	1.8	0	-3	3	-1.5	0	-1.002	0	0	-3	-3	1.002	-3	0	0	-1.5	0	0.6	-3	0	6	-3	-3	-1.284	0	-3	0	3	0	-0.6	-1.998	1.002	3	3	0	-3	0	0	-3	1.002	0	-3	0	0	-1.8	-3	-1.002	-1.5	-0.816	0	-1.5	0	3	0	-3	-1.002	1.002	0	-3	-3	0.426	0	-0.6	0	3	0	3	-3	0	0	3	-0.6	-1.002	-1.8	0	-1.002	-3	0	0	-3	0	6	0	0	6	3	-1.002	-3	-1.002	0	3	4.998	0	3	-3	-1.998	-2.142	0	3	3	-1.002	-3	-3	1.8	-1.8	-1.002	-3	0	-3	-3	3	1.002	-3	3	-3	0	3	-3	-1.8	-3	0	6	-1.5	0	-1.002	0	-3	-3	-1.002	0	-1.5	3	-3	0	0	-1.002	-1.8	0	0	-1.002	1.002	0	-0.6	-3	-1.5	-1.998	-3	-3	0	0	3	3	0	3	-1.5	0.6	4.998	3	-0.6	0	-1.5	0	0	0	-1.5	-3	0	-1.5	1.002	0	0	0	-3	0	0	0	0	-1.002	1.002	-1.002	3	0	-3	-1.002	-1.002	-3	0	-0.6	-3	1.002	0	0	3	0	-1.002	0	-1.8	1.002	-1.5	-1.5	-1.998	0	0	0	-3	3	3	-1.8	0	0	-3	-3	-3	0	-3	-3	0	-3	3	0	0	-1.8	0	0	3	-3	1.002	3	-3	0	3	9	0.6	0.498	-0.27	3	-3	1.002	-1.002	-1.002	3	-3	0	0	-3	-1.002	3	1.8	3	1.002	0	1.002	-1.002	-1.002	0	3	-3	-3	-1.002	0	1.002	0	-1.5	0	0	0	0	3	0	0	-1.002	0	0	-1.5	-1.8	0	1.002	-1.5	3	-1.5	0	0	0	0	-1.002	-1.5	-1.5	-1.5	3	0	3	0	-3	-3	-1.002	0	0	-3	-1.998	-3	3	0	0	0	-3	-1.284	-1.002	3	-3	0	0	3	-1.5	0	-1.998	1.5	1.002	0	0	0	3	0	6	-0.6	0	-1.002	0	0	-1.002	-3	0	-3	0	-1.002	0	-3	-1.002	0
NC_007626	3	0	0	0	1.002	0	3	-1.002	-3	0	0	3	-1.5	-1.002	-1.002	-3	0	-3	3	-3	0	0	3	-3	3	-1.002	-3	-3	-1.002	-1.002	0	-3	0	0	3	-3	1.5	-3	0.6	0	0	3	3	-3	3	-3	0	3	-1.002	3	3	0	-3	0	0	3	-1.002	-1.8	-3	-3	-0.6	-0.6	-1.5	0	-3	-3	0.6	-3	-3	1.002	0	-3	-3	1.002	0	-0.6	-1.002	0	-3	0	1.8	0	-3	3	-1.5	0	-1.002	-3	3	-3	0	3	-3	0	0	-1.5	0	3	-3	0	6	0	1.002	-2.142	0	0	0	-3	-3	0.6	-1.998	1.002	3	3	0	-3	3	0	-1.002	3	0	-3	0	0	-1.8	0	-1.002	-1.5	-1.362	0	-1.5	0	3	0	-3	3	1.002	0	0	-3	-3	-3	0.6	0	3	0	3	-3	3	-1.998	0	0.6	-3	-1.8	0	-1.998	3	-3	0	-3	0	6	0	0	3	3	1.002	0	0	0	-3	-3	0	-1.002	0	-1.002	-1.284	0	3	3	-1.002	0	-3	0.6	-0.6	0	0	-3	-3	3	0	-3	0	0	-3	0	3	-3	-1.398	-3	3	6	-1.5	0	-1.002	0	0	0	1.002	-3	-1.5	3	-3	3	3	-1.002	-1.8	0	0	1.002	-1.002	0	-1.8	-3	-1.5	-1.998	0	-3	0	0	3	3	0	3	3	-1.8	-3	3	0.6	0	-1.5	0	0	0	3	0	0	-1.5	-3	0	3	-3	3	0	-3	0	-3	3	3	-1.002	3	-3	3	-1.002	-1.002	-3	-3	-3	0	-1.002	0	0	3	0	-3	0	-1.8	3	-1.5	0	-1.998	0	0	0	0	6	3	-1.8	0	-3	-3	-3	-3	0	-3	-3	0	0	3	0	3	0.6	-3	0	3	0	-1.002	3	-1.002	0	3	3	-0.6	0.498	3	3	0	-1.002	-1.002	-1.002	3	1.002	-3	0	-3	-1.002	-0.6	-1.8	3	1.002	0	1.002	3	1.002	0	3	-3	-3	-1.002	0	3	0	1.5	0	-1.5	0	-3	3	0	0	-1.002	0	0	0	-1.8	0	-1.002	0	3	0	3	0	-3	0	-1.002	-1.5	1.5	-3	3	0	3	0	-1.002	-3	-1.002	0	0	3	-1.998	-1.002	3	0	0	0	-3	-0.426	1.002	3	-3	-3	0	-3	0	0	-3	1.5	-3	-3	-3	0	0	-1.5	3	-1.8	0	-1.002	-3	-3	-1.002	9	0	-3	0	-1.002	0	-3	-1.002	0
NC_008347	0	0	0	0	1.002	0	0	-1.002	1.002	0	3	0	1.5	-1.002	-3	-3	0	-3	0	-3	0	3	-3	-3	-3	1.002	0	0	-1.002	1.002	0	-1.002	-3	-3	0	-3	1.5	-3	1.8	0	0	3	3	0	3	-3	0	-3	-1.002	3	3	0	-3	0	0	3	1.002	-0.6	-1.998	-3	-0.6	-0.6	-1.5	-3	0	-3	-3	-3	-3	-1.002	0	-3	-3	-3	0	0.6	-3	0	0	0	-0.6	0	0	-1.5	-3	0	-1.002	0	0	-3	-3	-3	-3	0	-1.5	-1.5	0	-3	-3	0	-3	-3	-3	-2.142	-3	-3	-3	-3	6	0.6	-1.998	3	-1.5	3	-3	-3	0	0	-3	1.002	0	3	-3	0	-1.8	0	-1.002	-1.5	-1.908	-3	-1.5	-3	-1.5	0	3	-3	-1.002	0	0	0	-3	0	-3	0	6	0	3	-3	0	1.998	3	-0.6	-3	0.6	0	-1.998	-3	0	0	-3	0	-3	0	0	-3	3	-1.002	-3	-1.002	0	3	-3	0	-3	-3	-1.002	-1.284	3	3	3	-3	-3	3	-0.6	-1.8	-1.002	-3	-3	0	-3	0	-3	-3	0	-3	-3	-1.5	-3	-1.8	-3	3	6	0	0	-3	0	0	0	1.002	0	-1.5	0	0	0	3	-1.002	-1.8	3	0	-1.002	-1.002	0	-1.8	-3	-1.5	-3	0	-3	0	0	3	3	-3	3	-3	-1.8	-3	3	1.8	3	-1.5	-3	0	0	1.5	0	0	-1.5	-3	0	-3	-3	-3	0	0	0	0	1.002	1.002	-1.002	3	3	0	-1.002	-1.002	0	0	-3	0	-1.002	0	0	-3	0	-1.002	0	-0.6	1.002	-1.5	0	-1.998	0	0	0	0	9	3	-1.8	0	0	-3	-3	0	0	-3	-3	0	3	3	0	3	0.6	-3	0	3	0	1.002	0	-3	0	3	0	1.8	1.998	3	3	-3	-1.002	-1.002	-1.002	3	-3	0	-3	-3	-1.002	-3	-1.8	-3	1.002	0	-1.002	1.002	-1.002	0	0	-3	0	-1.002	0	-1.002	0	-1.5	0	0	3	0	1.002	0	-3	-1.002	0	0	0	-1.8	0	-1.002	-1.5	0	-1.5	0	3	0	3	-1.002	-1.5	-3	-1.5	3	0	0	0	-1.002	-3	1.002	0	0	3	-1.002	-1.002	3	0	-3	0	0	-0.426	-1.002	3	-3	-3	0	3	0	0	-1.998	1.5	1.002	-3	-3	0	3	0	0	-0.6	0	-1.002	0	-3	-1.002	-3	0	-3	-3	-1.002	0	-3	-1.002	0
NC_008254	0	-3	0	-3	-1.002	0	3	-1.002	-3	0	0	3	1.5	-1.002	-1.002	-3	0	-3	3	0	0	-3	1.5	-3	3	-1.002	0	0	-1.002	-1.002	0	-1.002	0	-3	0	-3	-1.5	0	1.8	3	3	3	0	-3	3	-3	3	3	-1.002	3	3	-3	-3	0	0	3	3	-0.6	-1.998	-3	-0.6	-1.8	0	-3	-3	-3	-1.8	-3	3	-1.002	0	-3	-3	1.002	-1.5	-0.6	-1.002	-3	-3	3	3	-3	-3	3	1.5	0	-1.002	-3	3	-3	0	-1.002	-3	0	0	-3	0	1.8	-3	0	-3	-3	-1.002	-1.284	-3	-3	0	0	0	-0.6	-1.998	1.002	3	3	0	3	3	3	-1.002	1.002	3	-3	0	3	-0.6	0	1.002	-1.5	-1.362	0	-1.5	0	3	0	-3	-1.002	1.998	-3	0	0	0.426	0	-1.8	-3	6	3	3	0	0	0	6	-0.6	-3	-1.8	0	-1.002	3	0	0	-3	0	-3	0	3	6	3	-1.002	0	0	0	3	4.998	3	1.002	0	-1.002	-1.284	-3	3	-3	-3	0	-3	1.8	-0.6	-1.002	0	-3	3	-3	3	1.002	0	3	-3	0	4.5	-3	-1.8	0	3	3	1.5	0	-1.002	0	0	0	1.002	0	-1.5	3	-3	3	3	-1.002	-1.8	0	-3	-1.002	-1.002	-3	-1.8	-3	0	-3	-3	-3	0	0	3	3	-3	-3	-1.5	-0.6	4.998	0	0.6	0	-1.5	0	0	0	0	0	0	-1.5	3	0	0	-3	-1.998	0	-3	0	0	1.002	1.002	-3	3	0	-3	-1.002	-1.002	0	0	-1.8	0	-1.002	0	0	3	0	-1.002	0	-1.8	3	-1.5	0	-1.998	0	-3	0	0	3	3	-1.8	0	-3	-3	-3	0	0	-3	-3	0	-3	0	0	-3	0.6	0	0	3	0	-3	3	-1.002	0	3	3	0.6	1.998	3	1.5	-3	-3	-1.002	-1.002	3	-3	0	0	-3	-1.002	0.6	1.8	3	1.002	0	1.998	4.998	-1.002	0	0	-3	-3	-1.002	0	-1.002	3	1.5	0	-1.5	-3	-3	1.002	0	0	-1.002	0	0	-3	-1.8	-3	1.002	1.5	3	-1.5	0	0	0	-3	-1.002	-1.5	-1.5	-3	3	0	3	0	-3	-3	-1.002	0	0	0	0	-1.002	0	0	-3	-3	0	-0.426	-1.002	3	-3	0	0	3	0	0	-3	0	1.002	0	3	-3	3	0	0	0.6	0	-1.002	0	-3	-1.002	-3	0	-3	0	-1.002	0	-3	-1.002	0
NC_011757	0	0	0	0	-1.002	0	0	-1.002	-3	0	3	-3	1.5	-1.002	-1.002	-3	0	-3	0	-3	0	-3	1.5	-3	3	-1.002	0	0	-1.002	-1.002	0	-1.002	0	3	0	-3	1.5	0	1.8	0	3	6	-3	0	3	-3	0	-3	-1.002	3	0	-3	-3	3	0	3	1.002	-0.6	-1.998	-3	-1.8	-1.8	-1.5	0	0	-3	-0.6	-3	3	-1.002	0	-1.5	-3	-3	-1.5	-1.8	-1.002	-3	-3	6	1.8	3	0	1.5	-1.5	0	-1.002	0	3	3	0	1.002	0	0	-1.5	-1.5	0	1.8	-3	-3	-3	0	-1.002	1.284	-3	-3	-3	3	0	-0.6	-1.998	1.002	1.5	3	-3	3	3	0	-1.002	1.002	0	-3	-3	3	-0.6	0	-1.002	-1.5	-2.454	0	-1.5	0	1.5	0	-3	3	0	3	0	-3	-2.142	0	-0.6	-3	6	3	3	-3	0	-1.002	0	-0.6	-3	-1.8	0	-1.998	3	0	0	-3	0	-3	0	3	3	0	-1.002	0	-1.002	0	0	-1.002	0	3	0	-1.002	-1.284	-3	3	0	-1.002	0	-3	0.6	-1.8	0	0	-3	0	3	0	-1.002	0	-3	-3	0	1.5	-3	-2.202	-3	3	3	0	0	-1.002	0	0	0	-1.002	0	-1.5	-3	0	0	3	1.002	-1.8	0	0	-3	-1.002	0	-0.6	-3	-1.5	-1.998	0	0	0	0	3	-3	-3	3	-1.5	-0.6	-1.002	0	-0.6	0	-1.5	-3	0	0	-1.5	0	0	-1.5	1.002	0	0	-3	-1.998	0	-3	-3	0	3	1.002	-1.002	3	0	0	-1.002	-3	-3	-3	-3	0	-1.002	0	0	3	0	-1.002	0	-1.8	1.002	-1.5	-1.5	-1.998	0	0	0	0	3	3	-1.8	-3	0	-3	-3	-3	0	-3	-3	0	-3	0	0	3	-0.6	0	0	3	0	-3	3	-3	0	6	3	-1.8	0.498	3	3	-3	-1.002	-3	-1.002	3	-3	0	-3	-3	-1.002	-1.8	-1.8	3	1.002	0	0	3	1.002	0	0	-3	0	-3	-3	-1.002	0	0	0	-1.5	-3	-3	1.002	0	0	-1.002	3	0	-3	-1.8	0	-1.002	0	-3	-1.5	0	0	0	-3	-1.002	-1.5	1.5	-1.5	3	0	3	0	-3	-3	-3	-3	0	3	0	-1.002	3	0	0	0	0	-1.284	1.002	3	-3	-3	0	3	-1.5	0	-1.998	0	1.002	0	0	0	3	0	0	-0.6	3	-1.002	0	-3	-1.002	-3	0	3	0	-1.002	0	-3	-3	0
NC_010511	0	0	3	0	0	-3	3	-1.002	-1.002	0	0	0	0	-1.002	-3	3	0	-3	0	-3	0	0	1.5	-3	-3	-1.002	0	0	-1.002	1.002	0	-1.002	-1.5	0	0	-3	1.5	-3	1.8	0	3	6	0	0	3	0	0	-3	-1.002	3	3	-3	-3	0	0	3	-1.002	-1.8	-1.998	-3	-0.6	-1.8	-1.5	-3	0	-3	0.6	-3	3	-1.002	0	-1.5	-3	-1.002	0	-0.6	1.002	-3	-3	6	1.8	0	0	3	1.5	0	-1.002	0	3	-3	0	1.002	-3	0	-1.5	0	0	0.6	-3	0	-3	0	1.002	-1.284	3	0	-3	3	0	-0.6	-1.998	1.002	3	3	0	3	0	0	-1.002	1.002	0	3	-3	0	-0.6	-3	-1.002	-3	-1.908	0	-1.5	0	3	0	3	3	1.002	0	0	-3	-2.142	0	0.6	-3	6	0	3	0	0	0	0	1.8	-3	-1.8	0	-1.998	3	-3	-3	-3	0	-3	0	0	3	0	-1.002	3	1.002	0	0	-1.002	0	3	0	-1.002	-1.284	0	3	0	-1.002	0	-3	1.8	-0.6	0	0	-3	0	0	0	-1.002	0	0	-3	0	1.5	-3	-1.398	0	3	3	0	0	-1.002	0	0	0	-1.002	-3	-1.5	3	0	3	3	-1.002	-1.8	0	0	1.002	-1.002	-3	-0.6	-3	0	-1.998	0	0	0	0	3	0	0	0	-1.5	-0.6	-1.002	0	-0.6	0	-1.5	0	-3	0	-3	0	0	-1.5	-3	0	0	0	-3	0	0	0	0	3	1.002	1.002	3	3	0	1.002	-3	-3	0	-3	0	-1.002	0	-3	3	0	-1.002	-3	-1.8	3	-1.5	-1.5	-1.998	0	-3	0	0	3	3	-1.8	0	0	-3	0	-3	0	-3	-3	-3	-3	0	0	3	0.6	0	0	3	0	-3	3	-3	0	6	3	-3	0.498	3	3	-3	-1.002	-1.002	-1.002	3	-3	-3	-3	-3	-1.002	-1.8	1.8	3	1.002	0	1.002	3	-1.002	0	3	0	3	-1.002	0	-1.002	0	-1.5	0	-1.5	0	0	-1.002	0	0	-1.002	0	0	-3	-1.8	0	1.002	0	3	-1.5	0	0	0	0	-1.002	-1.5	1.5	-1.5	3	0	3	0	-1.002	-3	-1.002	0	0	3	-1.002	-1.002	3	-3	0	0	0	-1.284	1.002	3	-3	0	0	3	-1.5	0	-1.998	0	1.002	-3	0	0	3	-1.5	0	-1.8	3	-1.002	-3	-3	-1.002	-3	0	-3	0	-1.002	0	-3	-1.002	0
NC_013009	-3	0	-3	0	-3	0	-3	-1.002	-3	-3	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	-1.5	-3	0.6	-3	-3	0	-3	-3	3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	-1.8	-1.8	-3	-3	-3	-3	-3	-3	-3	1.002	0	-3	-3	-3	-1.5	-3	-3	0	-3	-3	-3	0	-3	-1.5	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-2.142	-3	-3	-3	-3	-3	-1.8	-1.998	-1.002	-1.5	0	0	-3	-3	-3	-3	-1.002	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-1.5	-3	-3	-3	-3	0	-3	-3	-2.142	-3	-3	-3	-3	-3	0	-3	-3	-1.998	-3	-3	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	0	-3	-3	-3	-1.002	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	-1.998	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-2.598	-3	0	-3	-3	-3	-3	-3	-3	-3	-1.002	-3	-1.5	-3	-3	-3	0	-3	-3	-3	0	-3	-3	0	-3	-3	-3	-1.998	0	-3	-3	-3	0	-3	0	-3	1.5	-3	-3	-3	-0.6	-3	-3	-3	0	-3	0	-3	-3	-1.5	-3	-3	-3	-3	-3	-3	-3	0	0	-3	-3	-3	-3	-3	0	-3	-1.002	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	-3	-3	-3	-1.5	-3	-3	-3	0	-3	0	-3	0	-1.8	-3	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	0	-0.6	-3	-3	3	0	-3	-3	-3	-3	0	0	0.6	0	-0.27	3	-3	-1.002	-3	-3	0	-3	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	3	-3	-3	-3	-3	-3	0	-3	0	-1.5	-3	-3	-1.002	0	-3	-3	-3	-3	-1.5	-3	-3	-1.002	-1.5	-3	-3	-3	-3	-3	-3	-3	-1.5	-3	-3	0	-3	3	-3	-1.002	-3	-3	-3	-3	0	-1.998	-1.002	0	-3	0	-3	-3	-3	-3	0	-3	-3	-3	3	0	0	-3	1.5	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-1.002	-3	-3	-3	-3	-3	0	-3	-3	-1.5
NC_007964	0	-3	0	-3	-1.002	0	0	-1.002	1.002	-3	3	0	1.5	-1.002	-1.002	-3	0	-3	0	-3	0	-3	3	-3	-1.002	-1.002	-3	-3	-1.002	-1.002	-3	-1.002	-1.5	0	0	-3	1.5	-3	0.6	0	3	6	3	-3	3	-3	0	-3	-1.002	3	3	0	-3	-3	0	3	1.002	-1.8	-1.998	-3	-1.8	-0.6	-1.5	-3	-3	-3	-0.6	-3	-3	-1.002	0	-1.5	0	1.002	0	-0.6	-1.002	-3	3	3	-3	0	0	0	-1.5	-3	-1.002	0	0	-3	0	-1.002	0	0	-1.5	-1.5	0	0.6	-3	0	-3	-3	-1.002	-2.142	-3	0	-3	-3	-3	-0.6	-1.998	1.002	0	3	-3	-3	0	0	-3	1.002	0	0	-3	0	-0.6	0	-1.002	-1.5	0.27	0	-1.5	-3	0	-3	0	1.002	-3	0	0	-3	-3	0	-0.6	-3	-3	0	3	-3	0	0	0	-0.6	-1.002	-1.8	-3	-1.998	3	-3	0	-3	0	-3	0	-3	3	3	-1.002	-3	-1.002	0	0	-3	0	1.002	0	-1.002	-1.284	-3	3	0	-3	0	-3	1.8	-1.8	0	0	-3	0	-3	0	-3	0	-3	-3	0	3	-3	-1.8	-3	0	3	0	0	-1.002	0	0	0	1.002	0	-1.5	3	-3	3	0	-3	-3	-3	0	-1.002	-3	-3	-3	-3	-1.5	-1.998	0	-3	0	0	3	3	-3	3	-1.5	-1.8	-3	0	-0.6	0	-1.5	-3	0	0	0	0	0	0	-3	0	0	-3	-3	0	-3	0	0	1.002	1.002	-1.002	3	0	-3	-1.002	-1.002	-3	-3	-3	0	-1.002	0	0	3	0	-3	0	-1.8	1.002	-1.5	0	-1.998	0	-3	0	0	3	3	-1.8	0	0	-3	-3	-3	-3	-3	-3	0	-3	-3	-3	-3	0.6	-3	0	3	0	-3	3	-1.002	0	6	3	0.6	1.002	3	3	-3	-3	-1.002	-3	3	1.002	0	0	-3	-1.002	1.8	0.6	1.8	1.002	0	-1.998	3	-1.002	0	3	-3	-3	-3	0	-1.002	0	0	0	-3	-3	0	-1.002	-3	-3	-1.002	0	0	0	-1.8	0	1.002	0	3	-3	0	0	-3	-3	-1.002	-1.5	0	-3	3	-3	3	-3	-3	-3	-3	0	0	3	1.002	-3	0	-3	0	-3	-3	-0.426	-1.002	3	-3	3	0	-3	0	-3	-3	0	-3	-3	3	0	3	-1.5	0	-0.6	0	-1.002	0	-3	-1.002	-3	0	-3	0	-1.002	0	-3	-1.002	0
NC_007794	0	3	0	0	0	0	3	-1.002	1.002	0	0	0	1.5	-1.002	-1.002	-3	0	-3	0	0	0	0	1.5	-3	-3	-1.002	-3	-3	-1.002	-1.002	0	-1.002	-1.5	-3	0	-3	1.5	0	-0.6	0	3	3	0	-3	3	-3	0	3	-1.002	3	0	0	3	0	0	3	1.002	-0.6	-1.998	-3	-0.6	-0.6	-1.5	0	-3	0	-3	-3	3	-1.002	0	0	-3	3	3	0.6	-1.002	-3	-3	0	1.8	0	0	-3	-3	0	-1.002	0	0	-3	0	-1.002	-3	0	-1.5	-1.5	0	0.6	-1.002	0	-3	-3	-1.002	-1.284	-3	-3	0	-3	0	0.6	-1.998	1.002	-3	3	-3	-3	0	3	-1.002	1.002	0	-3	0	3	-3	0	1.002	-1.5	-1.908	0	-1.5	-3	-3	-3	-3	-1.002	0	0	0	0	-2.142	0	-1.8	-3	6	3	3	0	0	1.002	3	-0.6	-1.002	-1.8	0	-1.998	-3	0	0	-3	0	-3	0	0	-3	3	1.002	0	-1.998	-3	3	-3	0	-3	-3	-3	-3	-3	3	0	3	-3	-3	1.8	-0.6	-1.002	0	3	-3	-3	0	-3	0	-3	-3	0	-3	-3	-1.002	0	0	3	0	0	-1.002	-3	-3	0	-1.002	0	-1.5	3	-3	3	0	1.002	-1.8	0	0	-1.002	-1.002	0	-1.8	-3	-1.5	-3	0	-3	0	0	3	0	0	-3	-1.5	0.6	-3	0	-0.6	0	-1.5	-3	0	0	3	0	0	-1.5	-3	-3	0	0	-1.998	0	0	0	0	1.002	1.002	-1.002	3	0	-3	-1.002	-1.002	-3	0	-0.6	0	-1.002	0	-3	1.002	0	-3	0	-1.8	3	-1.5	0	-1.998	0	0	-3	0	3	3	-1.8	0	0	0	-3	0	0	-3	1.002	0	-3	0	0	3	0.6	0	3	3	0	-1.002	3	-1.002	0	3	0	1.8	1.5	2.454	3	-3	-1.002	-1.002	-1.002	3	1.002	0	0	-3	-1.002	3	-1.8	-3	1.002	0	0	1.002	-1.002	-3	0	-3	-3	-1.002	0	-1.002	0	-1.5	0	-1.5	0	0	-1.002	0	-3	-1.002	0	0	0	-1.8	0	1.002	1.5	3	-1.5	0	0	0	0	-1.002	-1.5	-1.5	-1.5	3	0	3	0	-1.002	-3	-1.002	0	0	3	-1.998	-1.002	3	0	-3	0	0	-0.426	1.002	3	-3	-3	0	3	-1.5	0	-1.998	1.5	1.002	-3	3	0	3	0	0	-0.6	0	-1.002	0	-3	-1.002	-3	0	0	0	-1.002	0	-3	-1.002	0
